time,ecg
1713644555873771697,"[-23, -54, -63, -54, -49, -42, -42, -58, -61, -39, -23, -18, -9, -9, -4, 11, 23, 25, 25, 21, 25, 37, 44, 49, 47, 39, 39, 42, 28, 16, 9, 7, 7, 4, 4, 2, -11, -16, -4, 4, 7, 11, 9, 7, 14, 25, 30, 32, 30, 28, 37, 47, 51, 54, 49, 47, 54, 63, 70, 75, 68, 54, 37, 28, 28, 37, 37, 37, 49, 61, 65, 68, 65]"
1713644556434916333,"[77, 101, 117, 117, 94, 70, 68, 77, 82, 79, 68, 54, 61, 72, 70, 68, 185, 592, 1093, 1112, 364, -310, -103, 169, -16, -61, 63, 39, 4, 51, 65, 56, 77, 91, 89, 98, 112, 124, 141, 152, 164, 183, 204, 230, 263, 289, 312, 338, 355, 364, 366, 343, 286, 209, 124, 39, -14, -42, -65, -75, -77, -72, -65, -65, -65, -65, -58, -47, -39, -44, -44, -39, -47]"
1713644556996071147,"[-47, -39, -39, -35, -25, -25, -25, -35, -51, -44, -35, -49, -51, -39, -35, -28, -16, -14, -7, 0, 4, 14, 21, 23, 28, 32, 37, 47, 51, 49, 54, 58, 63, 70, 72, 75, 75, 75, 79, 89, 89, 89, 89, 82, 77, 87, 91, 72, 49, 44, 58, 68, 70, 72, 72, 82, 105, 127, 124, 101, 79, 75, 84, 91, 89, 87, 87, 91, 98, 101, 89, 150, 479]"
1713644557557205609,"[1001, 1194, 606, -209, -216, 134, 28, -89, 30, 44, -11, 21, 54, 49, 61, 77, 77, 82, 98, 115, 129, 141, 148, 162, 192, 221, 249, 277, 296, 319, 348, 362, 362, 343, 286, 214, 152, 94, 39, -2, -49, -87, -84, -70, -68, -68, -63, -54, -37, -28, -18, -14, -16, -4, 11, 18, 23, 23, 18, 23, 32, 30, 18, 11, 11, 14, 0, -18, -18, -25, -42, -35, -18]"
1713644558118365510,"[-16, -14, -16, -18, -11, 0, 7, 0, -21, -23, -9, 2, 7, 11, 9, 11, 21, 32, 37, 37, 37, 39, 47, 54, 56, 49, 42, 47, 56, 63, 65, 65, 63, 56, 37, 35, 49, 54, 51, 54, 68, 89, 108, 110, 89, 68, 65, 75, 77, 75, 75, 79, 87, 91, 89, 79, 119, 392, 898, 1187, 726, -122, -254, 136, 101, -65, 30, 72, 16, 39, 75, 68, 70]"
1713644558679505063,"[87, 94, 101, 112, 127, 134, 143, 159, 174, 195, 214, 221, 239, 277, 303, 319, 322, 312, 303, 277, 214, 145, 82, 25, -16, -39, -65, -96, -112, -103, -84, -79, -75, -61, -51, -47, -30, -18, -16, -7, 0, 4, 11, 18, 18, 21, 25, 23, 18, 7, -2, -4, -4, 0, 7, 2, -7, -11, -18, -21, -9, -7, -9, -7, -2, 4, 11, 14, 14, 16, 18, 28, 35]"
1713644559240654786,"[37, 37, 37, 42, 49, 56, 56, 35, 7, 4, 23, 30, 30, 32, 32, 37, 49, 56, 58, 49, 30, 32, 49, 58, 75, 91, 91, 79, 68, 63, 65, 63, 61, 70, 79, 84, 84, 77, 63, 101, 383, 900, 1190, 719, -134, -258, 136, 101, -70, 23, 65, 16, 44, 79, 65, 63, 82, 94, 105, 122, 127, 127, 141, 164, 183, 202, 223, 242, 272, 308, 333, 341, 336]"
1713644559801804513,"[331, 326, 296, 237, 166, 94, 28, -9, -28, -44, -49, -56, -82, -84, -65, -56, -56, -63, -70, -54, -35, -23, -16, -14, -11, 0, 9, 14, 16, 16, 0, -9, 7, 16, 2, -11, -2, 9, 11, 7, 0, -9, -18, -21, -14, -9, -9, -11, -7, 2, 11, 14, 16, 16, 16, 25, 32, 37, 35, 35, 39, 49, 47, 32, 32, 39, 44, 47, 56, 61, 61, 63, 82]"
1713644560362944062,"[108, 119, 105, 63, 23, 21, 39, 44, 30, 16, 25, 37, 39, 37, 70, 319, 825, 1171, 816, -39, -322, 54, 103, -87, -14, 58, 4, 18, 61, 49, 51, 79, 89, 91, 103, 115, 129, 145, 155, 174, 202, 225, 251, 286, 317, 348, 371, 378, 378, 366, 326, 258, 178, 96, 21, -28, -51, -63, -70, -68, -61, -61, -61, -47, -35, -32, -28, -21, -9, -7, -23, -35, -25]"
1713644560924073441,"[-14, -9, 2, 7, 2, -2, -14, -11, 0, 4, 0, 4, 4, -2, 2, 9, 2, -9, -9, 2, 11, 7, -4, -11, -16, -18, -14, -9, -11, -7, 0, 4, 16, 37, 51, 44, 30, 21, 18, 16, 14, 16, 21, 28, 28, 18, 11, 9, 39, 284, 801, 1197, 874, -25, -362, 39, 119, -89, -35, 42, -4, 7, 44, 14, -11, 16, 39, 44, 61, 77, 79, 94, 119]"
1713644561485233342,"[141, 164, 195, 216, 235, 272, 312, 333, 336, 317, 289, 254, 188, 110, 42, -18, -56, -70, -77, -79, -79, -82, -72, -58, -47, -39, -37, -37, -23, -9, 0, 9, 14, 14, 21, 23, 16, 16, 18, 16, 21, 32, 37, 39, 35, 30, 37, 49, 54, 51, 49, 47, 54, 63, 68, 65, 47, 25, 35, 51, 49, 49, 49, 47, 54, 63, 65, 63, 47, 42, 54, 63, 63]"
1713644562046372895,"[63, 54, 44, 44, 56, 58, 47, 32, 39, 54, 51, 32, -2, -32, -28, -16, -14, -11, -9, -4, 0, 7, 9, 0, 110, 529, 1074, 1152, 409, -345, -192, 115, -61, -124, 4, -11, -47, 2, 18, 9, 30, 44, 47, 61, 75, 87, 103, 115, 112, 110, 131, 171, 204, 235, 270, 298, 317, 329, 324, 289, 232, 166, 94, 35, -7, -42, -58, -63, -68, -63, -56, -49, -37]"
1713644562607522618,"[-30, -25, -16, -7, -2, 7, 14, 16, 21, 28, 32, 39, 44, 44, 39, 30, 18, 23, 16, 7, 14, 18, 18, 30, 35, 32, 35, 39, 44, 51, 56, 54, 54, 56, 61, 68, 70, 68, 68, 70, 63, 44, 32, 42, 44, 42, 54, 61, 61, 56, 47, 47, 58, 63, 63, 63, 61, 56, 51, 54, 56, 51, 42, 35, 35, 30, 21, 14, 16, 21, 25, 30, 35]"
1713644563168682515,"[30, 30, 42, 49, 54, 63, 65, 54, 39, 23, 4, 4, 7, 7, 16, 28, 35, 37, 35, 25, 35, 211, 682, 1175, 1091, 256, -329, -39, 164, -51, -63, 49, 16, -11, 11, 7, 2, 25, 44, 54, 63, 58, 54, 77, 105, 124, 148, 166, 188, 223, 263, 296, 322, 336, 338, 338, 322, 272, 202, 127, 58, 14, -11, -30, -39, -47, -51, -42, -30, -21, -16, -14, -16]"
1713644563729811894,"[-21, -16, -2, 4, 2, 4, 16, 25, 30, 21, 4, 4, 18, 25, 28, 28, 25, 28, 37, 42, 47, 47, 44, 47, 54, 47, 23, 14, 23, 28, 30, 35, 21, 0, 2, 11, 11, 11, 7, -4, -7, -11, -9, 0, 0, -2, 2, 7, 11, 18, 21, 23, 25, 30, 35, 42, 42, 42, 47, 51, 54, 63, 63, 58, 51, 44, 51, 68, 82, 98, 101, 77, 61]"
